name, ra, dec, i_ha, g_sb, irdc_flag, darkest_wham_flag
grid352 ,  240.5890229497525 ,  59.59304198935308 , 0.11075208 , 24.56332020170577 , False ,  False
grid353 ,  243.2962361794777 ,  38.87001235818838 , 0.16153781 , 24.163008254836875 , False ,  False
grid354 ,  243.4433358333 ,  -44.0214358333 , 11.7329883575 , 24.212585014175254 , True ,  False
grid355 ,  243.55846010185647 ,  5.742546003299893 , 0.66427934 , 23.160406869720298 , False ,  False
grid356 ,  243.9853713629426 ,  27.833608084206254 , 0.16372126 , 25.18816165335067 , False ,  False
grid357 ,  244.8318906494507 ,  20.87413330479735 , 0.51992035 , 22.64970354444869 , False ,  False
grid358 ,  245.15451810881382 ,  21.808598866809657 , 0.36375427 , 23.964916986297446 , False ,  False
grid359 ,  246.2501209847166 ,  -65.2045478603426 , 3.2404084 , 20.73527745611556 , False ,  False
grid360 ,  246.33757670141975 ,  22.472394054076847 , 0.5497669 , 23.663796705077964 , False ,  False
grid361 ,  246.7691880556 ,  -24.4280213889 , 8.0146026611 , 40.0 , True ,  False
grid362 ,  247.9926446856248 ,  3.222956628066801 , 0.86311775 , 22.841668647598105 , False ,  False
grid363 ,  249.20828777425146 ,  33.94039024956748 , 0.50170016 , 24.135772508453208 , False ,  False
grid364 ,  249.31750495270433 ,  2.1191106659338312 , 0.97433025 , 22.578492683242636 , False ,  False
grid365 ,  249.48072547083027 ,  62.684286339203254 , 0.44833997 , 23.007751029800254 , False ,  False
grid366 ,  249.8344635142144 ,  47.625187830855886 , 0.5576935 , 23.042045158218222 , False ,  False
grid367 ,  251.9451947222 ,  -11.976865 , 45.2499237061 , 28.808072131942588 , True ,  False
grid368 ,  252.2100516667 ,  -15.6098619444 , 8.4445114136 , 29.812504571746665 , True ,  False
grid369 ,  252.33115665266297 ,  42.38242167941134 , 0.13283414 , 23.10366443998702 , False ,  False
grid370 ,  252.3521486111 ,  -47.8006580556 , 56.4811630249 , 23.484186452697593 , True ,  False
grid371 ,  254.0492886111 ,  -16.0070433333 , 6.8162875175 , 26.76005772955306 , True ,  False
grid372 ,  254.17098009181078 ,  15.503457917950657 , 0.9508138 , 23.28298382170089 , False ,  False
grid373 ,  254.6184291327253 ,  24.120485859886724 , 0.8431158 , 22.615368884872275 , False ,  False
grid374 ,  255.96662177719392 ,  31.93242570482591 , 0.71726984 , 24.6367674291838 , False ,  False
grid375 ,  256.0430857127596 ,  36.81339789700201 , 0.74779373 , 22.00542501814254 , False ,  False
grid376 ,  257.8567308333 ,  -40.6205891667 , 22.094865799 , 26.160978597472983 , True ,  False
grid377 ,  258.9383729734067 ,  22.574449874310293 , 0.9649604 , 23.625697416137534 , False ,  False
grid378 ,  259.0485612056404 ,  15.755199439504354 , 0.9763905 , 22.672726434539634 , False ,  False
grid379 ,  259.38617880876365 ,  4.534852397732181 , 1.4694868 , 20.575194877456504 , False ,  False
grid380 ,  259.8363391161407 ,  1.7641321620225987 , 1.7340622 , 22.72877864248641 , False ,  False
grid381 ,  260.3137033333 ,  -26.884955 , 12.0242900848 , 24.009860080550986 , True ,  False
grid382 ,  261.5561558333 ,  -42.6589552778 , 42.8880119324 , 23.302492421935874 , True ,  False
grid383 ,  261.65604658218285 ,  17.349524530199957 , 0.9853539 , 22.983638566802817 , False ,  False
grid384 ,  261.8561187464019 ,  30.998467479102683 , 0.9647487 , 23.04127864248641 , False ,  False
grid385 ,  263.5341316667 ,  -25.8462175 , 6.6951131821 , 26.275777143310385 , True ,  False
grid386 ,  263.7277748913935 ,  -63.49105764457401 , 3.294059 , 21.596638482879477 , False ,  False
grid387 ,  264.9097663889 ,  -19.9526041667 , 9.0175485611 , 23.39983872778304 , True ,  False
grid388 ,  266.9075338889 ,  -33.8531227778 , 29.7448577881 , 20.158108991454917 , True ,  False
grid389 ,  267.7043347723823 ,  69.7795860422529 , 1.0589514 , 24.059261602233725 , False ,  False
grid390 ,  267.9921865955601 ,  -84.0183677699516 , 1.3000542 , 22.457412999938803 , False ,  False
grid391 ,  268.42535050842986 ,  24.227447593570897 , 0.99185205 , 22.679896873306113 , False ,  False
grid392 ,  269.6311472222 ,  -26.1366761111 , 26.5712890625 , 22.583061975311118 , True ,  False
grid393 ,  269.65416697052586 ,  13.7727244973323 , 1.6349599 , 20.511004847358542 , False ,  False
grid394 ,  270.17124993351393 ,  63.62979571839738 , 0.6790114 , 23.651315492461997 , False ,  False
grid395 ,  271.1955358333 ,  -4.5482011111 , 3.4808576107 , 30.209076923202353 , True ,  False
grid396 ,  272.74892415368805 ,  52.34195107156727 , 0.5800724 , 23.90055350668319 , False ,  False
grid397 ,  273.6896620941781 ,  -64.07976598943013 , 1.2577014 , 21.47113375074752 , False ,  False
grid398 ,  273.8907211111 ,  -18.1827419444 , 208.9939117432 , 22.92822293646224 , True ,  False
grid399 ,  274.2739497222 ,  -8.2589597222 , 6.0497531891 , 28.052229207824546 , True ,  False
grid400 ,  274.3304773876152 ,  21.79261133211132 , 1.1644484 , 22.67180375463851 , False ,  False
grid401 ,  275.1133155463267 ,  40.94435233611821 , 1.2832488 , 23.049840253661948 , False ,  False
grid402 ,  275.44526535729096 ,  51.943924948037306 , 1.0981305 , 22.98866681463607 , False ,  False
grid403 ,  276.24826944759747 ,  43.77002579689614 , 0.42920658 , 21.638739627670127 , False ,  False
grid404 ,  277.01235 ,  -3.8087716667 , 4.6912183762 , 30.172776502441245 , True ,  False
grid405 ,  277.51935227494596 ,  -78.29522546639454 , 1.0547463 , 22.845819515060263 , False ,  False
grid406 ,  277.7471443806292 ,  41.57693450567778 , 1.2118281 , 22.05060891516097 , False ,  False
grid407 ,  277.8573166667 ,  -15.6121413889 , 73.9301528931 , 20.543535274337607 , True ,  False
grid408 ,  278.34241538052595 ,  -60.424974999989566 , 1.323146 , 19.553649348090964 , False ,  False
grid409 ,  279.7777663889 ,  -6.6444013889 , 28.880273819 , 24.24459986097701 , True ,  False
grid410 ,  281.17133224906365 ,  -73.48037474242557 , 0.95645046 , 22.569841665099936 , False ,  False
grid411 ,  282.0493110559696 ,  50.924780482411144 , 1.4606541 , 22.623361867736655 , False ,  False
grid412 ,  282.1363241667 ,  -2.3246613889 , 8.100982666 , 24.882612747024375 , True ,  False
grid413 ,  282.6456073140714 ,  -50.178953134091934 , 1.2624309 , 21.35786823637374 , False ,  False
grid414 ,  283.9139307989311 ,  -33.22453811351022 , 1.5498387 , 21.147094291519004 , False ,  False
grid415 ,  283.9566519444 ,  7.8824472222 , 4.3583106995 , 22.131082338165122 , True ,  False
grid416 ,  283.9840136931724 ,  60.7788194632318 , 1.2729923 , 24.239283126663047 , False ,  False
grid417 ,  284.62493961491725 ,  -66.71411923014153 , 0.73556 , 22.740079683135825 , False ,  False
grid418 ,  286.9078761111 ,  -3.9518311111 , 4.9739775658 , 23.56424383528121 , True ,  False
grid419 ,  287.5888227778 ,  -37.1409583333 , 4.4671487808 , 40.0 , True ,  False
grid420 ,  289.1821391667 ,  18.0353683333 , 3.2920322418 , 24.24888305075057 , True ,  False
grid421 ,  290.1038619444 ,  11.3065380556 , 2.8898320198 , 26.13333277113326 , True ,  False
grid422 ,  291.132317098335 ,  -53.6775005521021 , 1.0833127 , 22.66946606047042 , False ,  False
grid423 ,  291.6143936111 ,  23.9897833333 , 6.1075267792 , 23.184919875930625 , True ,  False
grid424 ,  292.2421756535692 ,  -54.898176580933786 , 0.94614565 , 22.754648250411826 , False ,  False
grid425 ,  293.5547564266389 ,  -28.355455899155878 , 2.1593347 , 22.568616193603354 , False ,  False
grid426 ,  294.4792788889 ,  21.6650830556 , 5.0764112473 , 24.422661584686118 , True ,  False
grid427 ,  294.5453315671253 ,  -58.188230789152655 , 0.69035035 , 22.82860569364913 , False ,  False
grid428 ,  295.3021444444 ,  10.9178238889 , 4.1167840958 , 22.6140623510588 , True ,  False
grid429 ,  296.00556795478303 ,  55.819314824580424 , 3.2335675 , 22.44378737814315 , False ,  False
grid430 ,  296.89071365418033 ,  -12.02113215055196 , 1.9339854 , 20.83820990927108 , False ,  False
grid431 ,  297.956159927993 ,  -2.2110229934627164 , 1.8325231 , 20.802791637252646 , False ,  False
grid432 ,  299.4822713597891 ,  -23.700427861344185 , 1.4692081 , 22.86138467199691 , False ,  False
grid433 ,  300.1019455556 ,  34.8642966667 , 51.5535888672 , 20.33741347200759 , True ,  False
grid434 ,  301.7611927778 ,  27.5736475 , 5.9962778091 , 23.926746171783286 , True ,  False
grid435 ,  302.22846590934324 ,  -6.9374604756792575 , 1.7705485 , 21.669070047210532 , False ,  False
grid436 ,  303.2130628158419 ,  -47.97902203457871 , 0.6700075 , 23.265042823623496 , False ,  False
grid437 ,  303.5704825 ,  31.9379808333 , 22.555355072 , 21.826402467559653 , True ,  False
grid438 ,  305.2795122222 ,  41.1530866667 , 105.7741317749 , 24.57174591429122 , True ,  False
grid439 ,  305.3073672982132 ,  -29.673410932424872 , 1.0645767 , 21.904079240630942 , False ,  False
grid440 ,  305.5111126865064 ,  -14.051415931183511 , 1.0606631 , 21.680992168258506 , False ,  False
grid441 ,  307.3757212509219 ,  16.943506987227536 , 1.6246189 , 20.99689058668502 , False ,  False
grid442 ,  307.3897158199314 ,  -8.073212493680606 , 1.1409899 , 21.799521964858847 , False ,  False
grid443 ,  307.6059258143289 ,  -15.804061026626897 , 0.9474016 , 23.471484702895957 , False ,  False
grid444 ,  307.84068103997873 ,  3.405622213023839 , 1.4857734 , 22.108266872237998 , False ,  False
grid445 ,  308.00133105656874 ,  -14.900228511406453 , 0.69863766 , 22.845277112792807 , False ,  False
grid446 ,  308.0161597833871 ,  -24.5573501228355 , 0.9418881 , 23.042091649841147 , False ,  False
grid447 ,  309.1354990385055 ,  -34.443337923967555 , 1.001329 , 23.49058560736068 , False ,  False
grid448 ,  311.2230783333 ,  58.998095 , 4.6776275635 , 22.72162727720626 , True ,  False
grid449 ,  311.3677736545263 ,  -7.791489487649888 , 0.77725965 , 22.910805267165976 , False ,  False
grid450 ,  312.0666029515266 ,  0.5511570878207247 , 1.1651709 , 22.631511014770346 , False ,  False
grid451 ,  312.07179753015515 ,  -46.732149350076334 , 0.35113075 , 23.09972934133895 , False ,  False
grid452 ,  312.5753802069156 ,  13.750034630539934 , 1.1223122 , 21.795478385757285 , False ,  False
grid453 ,  313.1994552778 ,  41.5213391667 , 48.1420593262 , 25.148282569717246 , True ,  False
grid454 ,  313.7603302086937 ,  15.341040856942406 , 1.2359308 , 22.384582084487754 , False ,  False
grid455 ,  314.2868533333 ,  77.671995 , 3.1363532543 , 27.57662348158248 , True ,  False
grid456 ,  314.33613062799515 ,  14.662282503817714 , 1.0430967 , 22.77323893911727 , False ,  False
grid457 ,  315.1808605556 ,  49.5857038889 , 14.798377037 , 26.6969685972441 , True ,  False
grid458 ,  315.4676991667 ,  52.3707719444 , 5.9531641006 , 27.447609227966147 , True ,  False
grid459 ,  315.4884527778 ,  67.7671219444 , 5.1006989479 , 27.287527841399985 , True ,  False
grid460 ,  315.60173792481635 ,  -17.198844840686203 , 0.5467112 , 23.81339244253524 , False ,  False
grid461 ,  315.7374261181566 ,  -12.557944088384556 , 0.5774027 , 22.852869552444297 , False ,  False
grid462 ,  316.0245409311311 ,  -37.36351685475815 , 0.71208364 , 23.630149883102256 , False ,  False
grid463 ,  316.5212456205245 ,  -72.58618252651681 , 0.83273673 , 23.950582069228965 , False ,  False
grid464 ,  320.7505787856537 ,  27.1871522691921 , 2.7270417 , 21.564471048187094 , False ,  False
grid465 ,  321.13551400265715 ,  25.07686631589035 , 2.3426602 , 22.44797996885665 , False ,  False
grid466 ,  321.3084845289708 ,  -15.012219096316823 , 0.23734283 , 23.312535804580527 , False ,  False
grid467 ,  322.165073363241 ,  -47.4336588474625 , 0.56150055 , 22.53001622564681 , False ,  False
grid468 ,  323.1250555018784 ,  -0.9676802215750231 , 0.58033997 , 22.560298961471396 , False ,  False
grid469 ,  324.04294137020264 ,  1.8853421789235645 , 0.7784459 , 22.899059575866538 , False ,  False
grid470 ,  324.43498167947484 ,  32.81570045332574 , 4.9970884 , 22.615087550948935 , False ,  False
grid471 ,  324.59037913496945 ,  -37.23157172944741 , 0.41400012 , 23.378005546401816 , False ,  False
grid472 ,  324.80339603981264 ,  -33.317661281797385 , 0.5000752 , 24.30087975866683 , False ,  False
grid473 ,  325.17472656672777 ,  -57.43847727055358 , 0.63541687 , 24.589134973357993 , False ,  False
grid474 ,  326.1831469444 ,  47.6039302778 , 19.1391963959 , 24.70297984487899 , True ,  False
grid475 ,  326.5447489508697 ,  19.26118555530944 , 1.3716166 , 22.892483991454917 , False ,  False
grid476 ,  328.2053587556877 ,  -71.94174247441944 , 0.6960953 , 23.562946838210898 , False ,  False
grid477 ,  328.23512065739385 ,  -41.76606895725781 , 0.35058337 , 24.852408689330893 , False ,  False
grid478 ,  328.3503127778 ,  47.3458569444 , 26.1272220612 , 22.848164361785727 , True ,  False
grid479 ,  329.1062691068604 ,  23.907578134564126 , 2.056857 , 22.723476213287192 , False ,  False
grid480 ,  329.84794633336804 ,  -35.13931517279839 , 0.3011445 , 24.580337327789145 , False ,  False
grid481 ,  329.85785106921946 ,  -34.16194722354796 , 0.41397762 , 24.176759046386557 , False ,  False
grid482 ,  332.0197798674245 ,  -70.74106573011494 , 0.42555544 , 22.862892669509726 , False ,  False
grid483 ,  333.511642603742 ,  -23.25079844931229 , 0.47744954 , 24.362760108779746 , False ,  False
grid484 ,  333.7153758220728 ,  10.585596023737063 , 1.1446344 , 23.797842782806235 , False ,  False
grid485 ,  335.1913608333 ,  63.6448955556 , 66.6237640381 , 25.57590178854354 , True ,  False
grid486 ,  335.5633242132274 ,  -55.60669968890043 , 0.3845077 , 24.163936895202475 , False ,  False
grid487 ,  335.9748129779282 ,  5.616315432656668 , 0.67272854 , 24.908072274993735 , False ,  False
grid488 ,  336.13653400457343 ,  -7.516608608680621 , 0.4513817 , 23.070178550552207 , False ,  False
grid489 ,  337.3844475 ,  75.2403255556 , 3.5567548275 , 28.309566301177817 , True ,  False
grid490 ,  337.6114846211783 ,  -26.021499384452497 , 0.43122423 , 24.18925217993148 , False ,  False
grid491 ,  338.3148904353228 ,  3.1530166523385286 , 0.43052304 , 24.217674058746177 , False ,  False
grid492 ,  338.38480628912885 ,  34.376133016665 , 3.2125273 , 20.209894102882224 , False ,  False
grid493 ,  339.2808009317019 ,  -43.04139935050542 , 0.34704885 , 24.088895839523154 , False ,  False
grid494 ,  340.6126870767495 ,  4.199765136383342 , 0.4250246 , 24.608203691314536 , False ,  False
grid495 ,  341.1027091882667 ,  10.222567137989031 , 0.838563 , 24.368001741241294 , False ,  False
grid496 ,  343.1597086865272 ,  17.96626594353897 , 0.95937395 , 23.063630384277182 , False ,  False
grid497 ,  343.3564028720889 ,  29.968237624864898 , 1.4998032 , 22.03376345045455 , False ,  False
grid498 ,  343.40091597439033 ,  24.11076556506636 , 0.9783559 , 24.293008369277793 , False ,  False
grid499 ,  343.6990021182744 ,  -7.351332132290394 , 0.2123663 , 23.687973541091758 , False ,  False
grid500 ,  343.9611875874772 ,  -31.570094791149828 , 0.30051705 , 23.428437036346274 , False ,  False
grid501 ,  344.1084197222 ,  61.9482863889 , 22.304151535 , 25.191773694824057 , True ,  False
grid502 ,  344.65463505299306 ,  -4.968604650637346 , 0.40789694 , 23.295653384994345 , False ,  False
grid503 ,  345.7030906372934 ,  -20.971905035899447 , 0.15015312 , 26.483187002014 , False ,  False
grid504 ,  346.3786119027303 ,  -37.84047648884143 , 0.31710005 , 24.60532359487899 , False ,  False
grid505 ,  347.57051992602317 ,  27.12267940290099 , 1.0233153 , 22.435771745513755 , False ,  False
grid506 ,  347.62351109116094 ,  7.600840155747386 , 0.60633683 , 25.60822896368392 , False ,  False
grid507 ,  349.8519294316052 ,  -18.282755764428583 , 0.17496759 , 23.511243385146933 , False ,  False
grid508 ,  350.3274282921462 ,  20.79915471853986 , 0.74486685 , 23.543994945358115 , False ,  False
grid509 ,  350.33657738150737 ,  -60.2885296727975 , 0.3019473 , 24.2179601610411 , False ,  False
grid510 ,  350.821280869763 ,  -55.19019700961831 , 0.2869364 , 25.50770692236312 , False ,  False
grid511 ,  351.5823156283616 ,  39.61584288292323 , 2.2193744 , 22.671558183502036 , False ,  False
grid512 ,  352.61283751041015 ,  -1.333601858059274 , 0.18839033 , 25.16904167539962 , False ,  False
grid513 ,  352.7224560031071 ,  23.622622845016032 , 0.61405706 , 23.565394204925376 , False ,  False
grid514 ,  354.33859383512356 ,  8.53894823833037 , 0.38348547 , 25.022059005569297 , False ,  False
grid515 ,  355.80669836848494 ,  45.96873579922155 , 2.6244757 , 22.257284444640952 , False ,  False
grid516 ,  358.0068358477959 ,  35.87245548928947 , 1.6543891 , 23.06340269453414 , False ,  False
grid517 ,  358.0842610679247 ,  -2.913546984433142 , 0.20781066 , 27.575464767288047 , False ,  False
grid518 ,  358.19926482268346 ,  -41.46435213207012 , 0.28274843 , 25.63930682546981 , False ,  False
grid519 ,  358.444707923393 ,  31.584675199117044 , 1.1602166 , 24.27749328024276 , False ,  False
grid520 ,  358.84582877867604 ,  25.517473383418228 , 0.6644022 , 23.258507770370322 , False ,  False
grid521 ,  358.9246733905789 ,  18.47014899316232 , 0.5965955 , 24.28027920133956 , False ,  False
grid522 ,  359.1757947222 ,  59.7586238889 , 13.6354093552 , 24.659537595580893 , True ,  False
grid523 ,  359.3787398833125 ,  15.057179429730835 , 0.5422666 , 24.40205268270858 , False ,  False
WHAM_south_01 ,  17.5669 ,  -17.8983 , 0.2979511320590973 , 40.0 , False, True
WHAM_south_02 ,  21.0186 ,  -22.927 , 0.27901339530944824 , 40.0 , False, True
WHAM_south_04 ,  351.73 ,  -15.1587 , 0.6515530943870544 , 28.322232125935464 , False, True
WHAM_south_05 ,  2.19057 ,  -10.9956 , 0.34075477719306946 , 24.831467031178384 , False, True
WHAM_south_06 ,  321.613 ,  -44.5432 , 0.449628084897995 , 23.765150664982706 , False, True
WHAM_south_07 ,  302.008 ,  -47.1723 , 0.88737952709198 , 23.005966304478555 , False, True
WHAM_south_08 ,  70.8595 ,  -56.128 , 0.6308765411376953 , 25.62681710594645 , False, True
